address,bed_num,classify,deputy_director_num,director_num,email,employee_num,fax,hospital_level,hospital_type,institution_code,manage_type,name,open_bed_num,post,registry_time,tc_area,telephone
大连市金普新区黄海西路146号,,,,,,,,,跨省已联通,422448892,定点医疗机构,中国医科大学附属盛京医院大连医院（大连经济技术开发区医院）,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
辽宁省瓦房店市前进街3号,,,,,,,,,跨省已联通,759942888,定点医疗机构,瓦房店市中心医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
辽宁省大连市普兰店区世纪路中段五号,,,,,,,,,跨省已联通,2120171106165203953,定点医疗机构,大连市结核病医院（北院区）,,,2017/11/9 18:31:27,鼠标悬停查看协议地区,
辽宁省抚顺市望花区丹东路东段52号,,,,,,,,,跨省已联通,MAOQDQ571,定点医疗机构,抚顺市望花区中心医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
抚顺市顺城区新城路中段5号,,,,,,,,,跨省已联通,46330078X,定点医疗机构,抚顺市中心医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
抚顺市顺城区长春街南路,,,,,,,,,跨省已联通,46342116X,定点医疗机构,抚顺市顺城区人民医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
辽宁省新宾满族自治县肇兴路80号,,,,,,,,,跨省已联通,463460070,定点医疗机构,新宾满族自治县人民医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
辽宁省抚顺市新宾满族自治县新宾镇启运路10号,,,,,,,,,跨省已联通,463460097,定点医疗机构,新宾满族自治县中医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
新宾满族自治县永陵镇,,,,,,,,,跨省已联通,46346010X,定点医疗机构,新宾满族自治县第二人民医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
大连市普兰店区康复街10号,,,,,,,,,跨省已联通,422434861,定点医疗机构,大连市普兰店区中心医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
辽宁省庄河市延安路南段615号,,,,,,,,,跨省已联通,42241617X,定点医疗机构,庄河市中心医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
庄河市新华路一断75号,,,,,,,,,跨省已联通,422416188,定点医疗机构,庄河市中医医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
大连庄河市城关街道延安路南段888A号南19楼,,,,,,,,,跨省已联通,MA0U0DEN7,定点医疗机构,大连九洲世纪医院有限公司,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
鞍山市铁东区南中华路77号,,,,,,,,,跨省已联通,463171746,定点医疗机构,鞍山市中心医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
鞍山市铁东区健身街3号,,,,,,,,,跨省已联通,E48000538,定点医疗机构,鞍钢集团公司总医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
清原镇清河路26号,,,,,,,,,跨省已联通,436480426,定点医疗机构,清原满族自治县人民医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
辽宁省清原县清河路62号,,,,,,,,,跨省已联通,463480493,定点医疗机构,清原满族自治县中医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
本溪市平山区人民路29号,,,,,,,,,跨省已联通,46356374X,定点医疗机构,本溪钢铁（集团）总医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
本溪市平山区市府北街9号,,,,,,,,,跨省已联通,463563942,定点医疗机构,本溪市中医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
本溪市明山区北光路45号,,,,,,,,,跨省已联通,463563782,定点医疗机构,本溪市中心医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
天津市和平区大沽路75号,,,,,,,,,跨省已联通,401354440,定点医疗机构,天津市口腔医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市河东区成林道220号（武警医学院附属医院,,,,,,,,,跨省已联通,122015111215044343,定点医疗机构,中国人民武装警察部队后勤学院附属医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市河东区新开路55号,,,,,,,,,跨省已联通,401354280,定点医疗机构,天津市职业病防治院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市河西区马场道225号,,,,,,,,,跨省已联通,401354272,定点医疗机构,天津市儿童医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市河西区体院北环湖西路,,,,,,,,,跨省已联通,401354328,定点医疗机构,天津市肿瘤医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
南开区长江道6号,,,,,,,,,跨省已联通,401354344,定点医疗机构,天津市南开医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市南京路288号,,,,,,,,,跨省已联通,401360111,定点医疗机构,中国医学科学院血液病医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
河北区江都路220号,,,,,,,,,跨省已联通,401354424,定点医疗机构,天津市第三中心医院分院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市北辰区京津路436号,,,,,,,,,跨省已联通,401268083,定点医疗机构,天津市北辰区中医医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
杨村雍阳西道,,,,,,,,,跨省已联通,401288615,定点医疗机构,天津市武清区人民医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津空港经济区东六道85号,,,,,,,,,跨省已联通,340940218,定点医疗机构,天津医科大学总医院空港医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市宝坻区南关大街53号,,,,,,,,,跨省已联通,401321665,定点医疗机构,天津市宝坻区人民医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市静海区静海镇东方红路88号,,,,,,,,,跨省已联通,401303758,定点医疗机构,天津市静海区中医医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
天津市静海县胜利南路14号,,,,,,,,,跨省已联通,401305649,定点医疗机构,天津市静海区医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市蓟县城内南环路18号,,,,,,,,,跨省已联通,1220160512102735245,定点医疗机构,天津市蓟州区人民医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
石家庄市,,,,,,,,,跨省已联通,401703874,定点医疗机构,河北省人民医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
河北省石家庄,,,,,,,,,跨省已联通,401751630,定点医疗机构,石家庄市第一医院,,,2017/10/18 10:22:24,鼠标悬停查看协议地区,
河北省唐山市建设南路73号,,,,,,,,,跨省已联通,121300004022504,定点医疗机构,华北理工大学附属医院,,,2017/9/5 17:07:45,鼠标悬停查看协议地区,
河北省唐山市建设南路73号,,,,,,,,,跨省未联通,402250440,定点医疗机构,华北理工大学附属医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
河北省秦皇岛市海港区文化路258号,,,,,,,,,跨省已联通,401816078,定点医疗机构,秦皇岛市第一医院,,,2017/10/18 10:22:24,鼠标悬停查看协议地区,
天津市,,,,,,,,,跨省已联通,401235548,定点医疗机构,天津市第二人民医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市第五中心医院,,,,,,,,,跨省已联通,401245383,定点医疗机构,天津市第五中心医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市,,,,,,,,,跨省已联通,401258387,定点医疗机构,天津市西青医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市,,,,,,,,,跨省已联通,40126818X,定点医疗机构,天津市北辰医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市,,,,,,,,,跨省已联通,40127343X,定点医疗机构,天津市宁河区医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
武清区杨村镇机场道10号,,,,,,,,,跨省已联通,401289714,定点医疗机构,天津市武清区中医医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
中国天津市河西区解放南路406号,,,,,,,,,跨省已联通,401354221,定点医疗机构,天津市天津医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市,,,,,,,,,跨省已联通,401354248,定点医疗机构,天津市中医药研究院附属医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津河东区津塘路83号,,,,,,,,,跨省已联通,401354416,定点医疗机构,天津市第三中心医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市津南区双港镇津沽路,,,,,,,,,跨省已联通,401354467,定点医疗机构,天津市海河医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市,,,,,,,,,跨省已联通,401359102,定点医疗机构,天津医科大学总医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市,,,,,,,,,跨省已联通,401359129,定点医疗机构,天津医科大学第二医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市,,,,,,,,,跨省已联通,55343495X,定点医疗机构,天津市环湖医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市南开区,,,,,,,,,跨省已联通,70040476X,定点医疗机构,天津市中心妇产科医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津经济技术开发区第三大街65号,,,,,,,,,跨省已联通,732792656,定点医疗机构,天津泰达国际心血管病医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市,,,,,,,,,跨省已联通,735468202,定点医疗机构,天津市人民医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市,,,,,,,,,跨省已联通,K00300455,定点医疗机构,天津市第四中心医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市和平区气象台路12号,,,,,,,,,跨省已联通,401206907,定点医疗机构,天津医科大学口腔医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市和平区同安道66号,,,,,,,,,跨省已联通,401213883,定点医疗机构,天津医科大学代谢病医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津市和平区西安道93号,,,,,,,,,跨省已联通,401354408,定点医疗机构,天津市胸科医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
北京市石景山路24号,,,,,,,,,跨省已联通,40086801X,定点医疗机构,北京市石景山医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
北京市海淀区海淀花园北路51号,,,,,,,,,跨省已联通,400010048,定点医疗机构,北京大学第六医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
北京市海淀区花园北路49号,,,,,,,,,跨省已联通,400011489,定点医疗机构,北京大学第三医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
北京海淀区阜成路52号（定慧寺）,,,,,,,,,跨省已联通,400689804,定点医疗机构,北京肿瘤医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
北京市海淀区中关村大街29号,,,,,,,,,跨省已联通,400880246,定点医疗机构,北京市海淀医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
北京市海淀区香山一棵松50号,,,,,,,,,跨省已联通,671749194,定点医疗机构,首都医科大学三博脑科医院,,,2017/10/18 10:22:24,鼠标悬停查看协议地区,
北京市门头沟区河滩桥东街10号,,,,,,,,,跨省已联通,400899473,定点医疗机构,北京市门头沟区医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
房山区城关房窑路6号,,,,,,,,,跨省已联通,400911970,定点医疗机构,北京市房山区第一医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
北京市通州区工业开发区光华路15号1到5层,,,,,,,,,跨省已联通,317953520,,北京安娜贝儿妇产医院,,,2019/1/21 13:16:18,鼠标悬停查看协议地区,
北京市通州区新华南路82号,,,,,,,,,跨省已联通,400962380,定点医疗机构,首都医科大学附属北京潞河医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
北京市顺义区光明南街3号,,,,,,,,,跨省已联通,400944158,定点医疗机构,北京市顺义区医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
北京市昌平区鼓楼北街9号,,,,,,,,,跨省已联通,400928377,定点医疗机构,北京市昌平区医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
北京市大兴区黄村镇黄村西大街26号,,,,,,,,,跨省已联通,400964159,定点医疗机构,北京市大兴区人民医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
北京市怀柔区永泰北街9号院,,,,,,,,,跨省已联通,400993443,定点医疗机构,北京怀柔医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
北京市平谷区新平北路59号,,,,,,,,,跨省已联通,400980351,定点医疗机构,北京市平谷区医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
北京市密云区阳光街383号,,,,,,,,,跨省已联通,401010744,定点医疗机构,北京市密云区医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
北京市延庆区东顺城街28号,,,,,,,,,跨省已联通,40102867X,定点医疗机构,北京市延庆区医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
天津市河北区真理道816号,,,,,,,,,跨省已联通,40121259X,定点医疗机构,天津中医药大学第二附属医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津医科大学眼科医院,,,,,,,,,跨省已联通,401212725,定点医疗机构,天津医科大学眼科医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
天津,,,,,,,,,跨省已联通,401212960,定点医疗机构,天津中医药大学第一附属医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
上海市松江区中山中路748号,,,,,,,,,跨省已联通,425060842,定点医疗机构,上海市松江区中心医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
上海市青浦区青浦镇公园东路1158号,,,,,,,,,跨省已联通,425063189,定点医疗机构,复旦大学附属中山医院青浦分院（上海市青浦区中心医院）,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
上海市奉贤区南桥镇南奉公路6600号,,,,,,,,,跨省已联通,425057811,定点医疗机构,上海市奉贤区中心医院,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
南通市孩儿巷北路6号,,,,,,,,,跨省已联通,467541222,定点医疗机构,南通市第一人民医院,,,2017/9/5 17:07:45,鼠标悬停查看协议地区,
江苏省连云港市海州区通灌北路182号,,,,,,,,,跨省已联通,468047939,定点医疗机构,连云港市第一人民医院,,,2017/9/5 17:07:45,鼠标悬停查看协议地区,
宿迁市宿支路120号,,,,,,,,,跨省已联通,595589060,定点医疗机构,宿迁市第一人民医院,,,2017/9/14 17:23:34,鼠标悬停查看协议地区,
南京市下关区姜家园121号,,,,,,,,,跨省已联通,466002622,定点医疗机构,南京医科大学第二附属医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
南京市丁家桥87号,,,,,,,,,跨省已联通,466007706,定点医疗机构,江苏省东南大学附属中大医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
,,,,,,,,三级,,698390919,定点医疗机构,南京爱尔眼科医院,,,2017/7/4 18:22:24,鼠标悬停查看协议地区,
,,,,,,,,三级,,AHWS0018,定点医疗机构,南京胸科医院,,,2017/7/4 18:22:24,鼠标悬停查看协议地区,
,,,,,,,,三级,,AHWS0019,定点医疗机构,第二军医大学附属长征医院南京分院,,,2017/7/4 18:22:24,鼠标悬停查看协议地区,
,,,,,,,,三级,,AHWS0020,定点医疗机构,南京江北人民医院,,,2017/7/4 18:22:24,鼠标悬停查看协议地区,
,,,,,,,,三级,,AHWS0021,定点医疗机构,南京市胸科医院,,,2017/7/4 18:22:24,鼠标悬停查看协议地区,
,,,,,,,,三级,,AHWS0022,定点医疗机构,南京医科大学第一附属医院,,,2017/7/4 18:22:24,鼠标悬停查看协议地区,
江苏省南京市蒋王庙街12号,,,,,,,,,跨省已联通,466005997,定点医疗机构,中国医学科学院皮肤病医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
南京市白下区太平南路杨公井34号,,,,,,,,,跨省已联通,320000000000010,定点医疗机构,中国人民解放军第八一医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
江苏省南京市中山东路305号,,,,,,,,,跨省已联通,320000000000020,定点医疗机构,南京军区南京总医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
南京市广州路72号、南京市建邺区江东南路8号,,,,,,,,,跨省已联通,425800927,定点医疗机构,南京市儿童医院,,,2017/7/12 14:34:43,鼠标悬停查看协议地区,
江苏省南京市建邺区南湖路7号,,,,,,,,,跨省已联通,598039590,定点医疗机构,南京市建邺区南湖社区卫生服务中心,,,2018/1/8 12:31:25,鼠标悬停查看协议地区,
江苏省南京市建邺区河西大街71号,,,,,,,,,跨省已联通,717869766,定点医疗机构,南京明基医院有限公司,,,2018/6/6 16:58:51,鼠标悬停查看协议地区,
牡丹江市爱民区东晓云街15号,,,,,,,,,跨省未联通,E68534027,定点医疗机构,牡丹江医学院第二附属医院,,,2017/10/18 10:22:24,鼠标悬停查看协议地区,
