address,level,memo,name,ssq,type
北京市东城区区忠实里西区7号楼1层106,未评级,03162024,北京市东城区东花市街道忠实里社区卫生服务站,东城区,社区卫生站
北京市东城区天坛东里南区79号,未评级,03162016,北京市东城区天坛街道天坛东里社区卫生服务站,东城区,社区卫生站
北京市东城区兴隆都市馨园13号楼D102—103,未评级,03162017,北京市东城区崇文门外街道都市馨园社区卫生服务站,东城区,社区卫生站
北京市东城区西花市大街62、64号,未评级,03162015,北京市东城区崇文门外街道新景家园社区卫生服务站,东城区,社区卫生站
北京市东城区沙子口路72号富莱茵小区9-1-101,未评级,03162014,北京市东城区永定门外街道富莱茵社区卫生服务站,东城区,社区卫生站
北京市崇文区长青园16号楼迤南2-2-1-72-29,未评级,03162012,北京市东城区体育馆路街道长青园社区卫生服务站,东城区,社区卫生站
北京市东城区幸福家园19号楼1101、1102号,未评级,03162013,北京市东城区龙潭街道幸福家园社区卫生服务站,东城区,社区卫生站
北京市东城区体育馆西路1号,未评级,03162009,北京市东城区体育馆路街道法华寺社区卫生服务站,东城区,社区卫生站
北京市东城区东革新里40号,未评级,03162011,北京市东城区永定门外街道东革新里社区卫生服务站,东城区,社区卫生站
北京市东城区金鱼池小区西区13楼1单元001，002，101，102室和16楼5单元103，104室，北京市东城区珠市口东大街2号大厦109室,未评级,03162006,北京市东城区天坛街道金鱼池社区卫生服务站,东城区,社区卫生站
北京市东城区永内东街西里11号,未评级,03162007,北京市东城区天坛街道天坛南里社区卫生服务站,东城区,社区卫生站
北京市东城区景泰西里西区8号楼底商,未评级,03162005,北京市东城区永定门外街道景泰西里社区卫生服务站,东城区,社区卫生站
北京市海淀区花园东路10号高德大厦2—203,未评级,08155007,北京大学口腔医院第三门诊部,海淀区,对外专科
北京市海淀区远大路世纪城5区甲4号,未评级,08155005,北京东平口腔门诊部,海淀区,对外专科
北京市海淀区闵庄路3号、北京市海淀区闵庄路9号金渤瀚商务会馆主楼,三级,08155006,北京马应龙长青肛肠医院,海淀区,对外中医
北京市海淀区聂各庄路26号,一级,08120006,北京市海淀区聂各庄卫生院,海淀区,对外综合
北京市海淀区北清路永丰嘉园五区7号楼底商、6号楼底商,一级,08120004,北京市海淀区西北旺镇社区卫生服务中心（北京市海淀区永丰卫生院）,海淀区,对外综合
北京市海淀区西苑操场108号,一级,08120005,北京市海淀区海淀镇社区卫生服务中心(北京市海淀区海淀卫生院),海淀区,对外综合
北京市海淀区东升镇潘庄村西路,一级,08120001,北京市海淀区东升镇社区卫生服务中心（北京市海淀区东升卫生院）,海淀区,对外综合
北京市海淀区昌平路南段36号1号楼,二级,08155004,北京清河医院,海淀区,对外专科
北京市海淀区上庄镇上庄村,一级,08120003,北京市海淀区上庄镇社区卫生服务中心(北京市海淀区上庄卫生院),海淀区,对外综合
北京市海淀区阜成路52号,三级,08155001,北京肿瘤医院、北京大学肿瘤医院,海淀区,对外专科
北京市海淀区西北旺二街5号,一级,08120002,北京市海淀区上地社区卫生服务中心（北京市海淀区东北旺中心卫生院）,海淀区,对外综合
北京市海淀区中关村南大街22号,三级,08155002,北京大学口腔医院,海淀区,对外专科
北京市海淀区温泉路118号，北京市海淀区稻香湖路1号文体中心一层医务室,三级,08154001,北京老年医院,海淀区,对外综合
北京市海淀区清河三街52号,二级,08153003,北京市社会福利医院,海淀区,对外综合
北京市海淀区西小营路段温阳路东侧,二级,08153002,北京市海淀区精神卫生防治院,海淀区,对外专科
北京市海淀区花园北路51号,三级,08153001,北京大学第六医院,海淀区,对外专科
北京市海淀区闵庄路3号玉泉慧谷9-1号楼,二级,08152177,北京太和妇产医院,海淀区,对外专科
北京市海淀区清河安宁路东侧,一级,08152150,北京清河圣地妇儿医院,海淀区,对外专科
北京市海淀区海淀南路33号、北京市海淀区苏州街53号,二级,08152001,北京市海淀区妇幼保健院（北京市海淀区妇幼保健计划生育服务中心、北京市海淀区海淀社区卫生服务中心）,海淀区,对外专科
北京市海淀区厢黄旗2号楼X05-2、X05-3、X06,一级,08151179,北京八珍堂中医医院,海淀区,对外中医
北京市海淀区永定路15号,三级,08151176,北京裕和中西医结合康复医院,海淀区,对外中医
北京市海淀区西四环北路29号,二级,08151151,北京华医中西医结合皮肤病医院,海淀区,对外中医
北京市海淀区西直门外大柳树路2号,未评级,08131013,北京市海淀区北下关街道中国铁道科学研究院社区卫生服务站,海淀区,社区卫生站
北京市海淀区白石桥路31号,未评级,08131010,中国航天科技集团公司第五研究院机关门诊部,海淀区,对内
北京市海淀区阜成路8号,未评级,08131011,北京市海淀区甘家口街道航天工业社区卫生服务站,海淀区,社区卫生站
北京市海淀区万寿路27号,未评级,08131012,工业和信息化部万寿路机关卫生所,海淀区,对内
北京市海淀区西土城路25号,未评级,08131008,中国政法大学门诊部,海淀区,对内
北京市海淀区大有庄坡上村12号,未评级,08131007,北京市海淀区青龙桥街道国际关系学院社区卫生服务站、国际关系学院门诊部,海淀区,社区卫生站
北京市海淀区高梁桥斜街13号院内二层小楼,未评级,08131006,北京市海淀区北下关街道钢研社区卫生服务站,海淀区,社区卫生站
北京市西城区展览路1号,未评级,02141002,北京建筑大学卫生所,西城区,对内
北京市海淀区清河小营东路12号,未评级,08131003,北京信息科技大学门诊部,海淀区,对内
北京市海淀区学院南路39号,未评级,08131005,北京市海淀区北下关街道中央财经大学社区卫生服务站、中央财经大学门诊部,海淀区,社区卫生站
北京市海淀区中关村南大街12号,未评级,08131004,中国农业科学院门诊部,海淀区,对内
北京市海淀区阜成路33号,未评级,08131002,北京工商大学门诊部,海淀区,对内
北京市海淀区西三环北路25号,未评级,08131001,北京市海淀区紫竹院街道青年政治学院社区卫生服务站、中国青年政治学院门诊部,海淀区,社区卫生站
北京市海淀区永定路57号213楼,一级,08130002,北京市海淀区永定路社区卫生服务中心,海淀区,对外综合
北京市海淀区温泉镇环山村,一级,08111026,北京市海淀区温泉镇航材院社区卫生服务中心（北京航空材料研究院职工医院）,海淀区,对外综合
北京市海淀区复兴路四十号,一级,08111025,中国铁道建筑总公司北京铁建医院,海淀区,对外综合
北京市海淀区大柳树路17号,未评级,08130004,北京城建大柳树门诊部,海淀区,对外综合
北京市海淀区德外西三旗东建材城西路39号,一级,08111024,北京市海淀区西三旗街道新材社区卫生服务站（北京新材医院）,海淀区,社区卫生站
北京市海淀区北三环西路40号,一级,08111023,北京市海淀区北下关街道青云社区卫生服务站、北京青云航空仪表有限公司职工医院,海淀区,社区卫生站
北京市海淀区清河镇16号院东南角，北京市海淀区清河嘉园西区7号楼底商,未评级,08111022,北京市海淀区清河街道清毛社区卫生服务站,海淀区,社区卫生站
北京市海淀区圆明园西路2号,一级,08111020,中国农业大学西区社区卫生服务中心(中国农业大学西区医院),海淀区,对外综合
北京市海淀区王庄路27号,一级,08111018,北京市海淀区学院路街道城建第四社区卫生服务站、北京城建第四医院,海淀区,社区卫生站
北京市海淀区新街口外大街19号,一级,08111019,北京师范大学社区卫生服务中心（北京师范大学医院）,海淀区,对外综合
北京市海淀区马神庙一号,未评级,08131009,北京市海淀区八里庄街道核二院社区卫生服务站,海淀区,社区卫生站
北京市海淀区信息路48号,一级,08111016,北京体育大学社区卫生服务中心(北京体育大学医院),海淀区,对外综合
北京市海淀区西三环北路105号,一级,08111017,首都师范大学社区卫生服务中心（首都师范大学校医院）,海淀区,对外综合
北京市海淀区中关村南大街27号,一级,08111015,中央民族大学社区卫生服务中心、中央民族大学医院,海淀区,对外综合
北京市海淀区学院路38号,一级,08111012,北京大学医学部社区卫生服务中心、北京大学医学部医院,海淀区,对外综合
北京市海淀区牡丹园西里19号楼,未评级,08130001,北京城建集团牡丹园门诊部,海淀区,对外综合
北京市海淀区学院路15号,一级,08111013,北京语言大学社区卫生服务中心、北京语言大学医院,海淀区,对外综合
北京市海淀区中关村大街59号,一级,08111014,中国人民大学社区卫生服务中心（中国人民大学医院）,海淀区,对外综合
北京市海淀区北安河路8号,一级,08120009,北京市海淀区北安河卫生院,海淀区,对外综合
